qabas_lemma_id,qabas_lemma,sama_lemma_id,sama_lemma
2020722000,"اِقْتاتَ | اِقْتاتَ ب",390001760,"ٱِقْتات 1"
2020721800,قاتَ,390001230,"قاتُ۪ 1"
2020721900,أَقاتَ,390003736,"أَقات 1"
2020722100,"تَقَوَّتَ ب",390001474,"تَقَوَّت 1"
2020722300,قاوَحَ,390001318,"قاوَح 1"
2020722200,قَوَّتَ,390003257,"قَوَّت 1"
2020722700,"اِنْقَادَ | اِنْقَادَ لِ",390006259,"ٱِنْقاد 1"
2020722600,اِقْتادَ,390001761,"ٱِقْتاد 1"
2020722800,أَقادَ,390003737,"أَقاد 1"
2020723000,تَقَوَّرَ,390001488,"تَقَوَّر 1"
2020723100,قَوَّرَ,390003263,"قَوَّر 1"
2020723300,قَوِسَ,390003186,"قَوِسَ۪ 1"
2020723400,تَقَوَّسَ,390001487,"تَقَوَّس 1"
2020723500,قَوَّسَ,390003260,"قَوَّس 1"
2020724200,قَاقَ,390001309,"قاقُ۪ 1"
2020723800,تَقَوَّضَ,390001486,"تَقَوَّض 1"
2020724300,تَقَوْقَعَ,390001484,"تَقَوْقَع 1"
2020724700,قَاوَلَ,390001321,"قاوَل 1"
2020725000,تَقَوْلَبَ,390001483,"تَقَوْلَب 1"
2020724900,قَوْلَبَ,390003241,"قَوْلَب 1"
2020726400,تَقَيَّأَ,390001499,"تَقَيَّأ 1"
2020726100,"تَقَوَّى | تَقَوَّى ب",390001485,"تَقَوَّى 1"
2020726200,قَوَّى,390003232,"قَوَّى 1"
2020726000,"اِسْتَقْوَى | اِسْتَقْوَى ب",390008865,"ٱِسْتَقْوَى 1"
2020725600,قَوَّمَ,390003227,"قَوَّم 1"
2020726600,تَقَيَّحَ,390001497,"تَقَيَّح 1"
2020726500,قَيَّأَ,390003238,"قَيَّأ 1"
2020726900,"تَقَيَّدَ | تَقَيَّدَ ب | تَقَيَّدَ في",390001495,"تَقَيَّد 1"
2020727100,قَيَّرَ,390003313,"قَيَّر 1"
2020727200,قَاسَ1,390001289,"قاسِ۪ 1"
2020727500,قايَسَ,390001358,"قايَس 1"
2020727700,اِنْقَاضَ1,390006260,"ٱِنْقاض 1"
2020727900,"تَقَيَّضَ | تَقَيَّضَ ل",390001518,"تَقَيَّض 1"
2020728200,"قاظَ | قاظَ ب",390001326,"قاظِ۪ 1"
2020728000,قايَضَ,390001356,"قايَض 1"
2020728100,قَيَّضَ,390003314,"قَيَّض 1"
2020728500,أَقالَ,390003738,"أَقال 1"
2020728800,قَيَّلَ,390003272,"قَيَّل 1"
2020728600,"اِسْتَقَالَ من",390008480,"ٱِسْتَقال 1"
2020729100,"هَبَّ | هَبَّ إلى | هَبَّ في | هَبَّ ل | هَبَّ من",390001847,"هَبُّ۪ 1"
2020729500,هَبَّبَ,390001848,"هَبَّب 1"
2020729400,تَهَبَّبَ,390003653,"تَهَبَّب 1"
2020729200,أَهَبَّ,390004984,"أَهَبّ 1"
2020729000,هَأهَأَ,390001788,"هَأْهَأ 1"
2020729600,هَبَرَ,390001842,"هَبَرُ۪ 1"
2020729900,هَبَشَ,390001839,"هَبَشِ۪ 1"
2020730400,أَهْبَطَ,390004993,"أَهْبَط 1"
2020730300,"هَبَطَ | هَبَطَ إلى | هَبَطَ في | هَبَطَ من",390001846,"هَبَطُِ۪ 1"
2020730700,هَبِلَ,390001844,"هَبِلَ۪ 1"
2020731400,أَهْتَرَ,390004996,"أَهْتَر 1"
2020731500,"اِسْتَهْتَرَ | اِسْتَهْتَرَ ب",390000332,"ٱِسْتَهْتَر 1"
2020731300,هَتَرَ,390001824,"هَتَرِ۪ 1"
2020731200,هَبَا,390001794,"هَباُ۪ 1"
2020731100,هَبْهَبَ,390001820,"هَبْهَب 1"
2020730900,اِهْتَبَلَ,390006720,"ٱِهْتَبَل 1"
2020731700,هَاتَرَ,390001322,"هاتَر 1"
2020731800,"هَتَفَ | هَتَفَ إلى | هَتَفَ ب",390001822,"هَتَفِ۪ 1"
2020731900,هَاتَفَ,390006742,"هاتَفَ 1"
2020732000,تَهَاتَفَ,390003635,"تَهاتَف 1"
2020732100,هَتَكَ,390001828,"هَتَكِ۪ 1"
2020732400,هَتَّكَ,390001881,"هَتَّك 1"
2020733100,هَتَنَ,390001826,"هَتَنِ۪ 1"
2020733300,هَجَّجَ,390001863,"هَجَّج 1"
2020733400,هَجَدَ,390001883,"هَجَدُ۪ 1"
2020734000,تَهاجَرَ,390003633,"تَهاجَر 1"
2020733900,أهْجَرَ,390000133,"أَهْجَر 1"
2020733600,تَهَجَّدَ,390003647,"تَهَجَّد 1"
2020734700,"هَجَعَ | هَجَعَ إلى",390001852,"هَجَعَ۪ 1"
2020734200,"هَاجَرَ | هَاجَرَ عن | هَاجَرَ من",390001327,"هاجَر 1"
2020734800,أَهْجَعَ,390000131,"أَهْجَع 1"
2020734400,"هَجَسَ | هَجَسَ في",390001855,"هَجَسُِ۪ 1"
2020735000,"هَجَمَ | هَجَمَ على",390001857,"هَجَمُ۪ 1"
2020735100,أهْجَمَ,390000129,"أَهْجَم 1"
2020735200,تَهَاجَمَ,390003631,"تَهاجَم 1"
2020735300,"تَهَجَّمَ على",390003644,"تَهَجَّم 1"
2020735500,هَجَّمَ,390001919,"هَجَّم 1"
2020735600,هَجُنَ,390001866,"هَجُنُ۪ 1"
2020735800,هَجَّنَ,390001927,"هَجَّن 1"
2020735700,اِسْتَهْجَنَ,390000333,"ٱِسْتَهْجَن 1"
2020736000,هَجَا,390001879,"هَجاُ۪ 1"
2023256084,"هَجَأَ ",390001885,"هَجَأَ۪ 1"
2020736200,تَهَجَّى,390003642,"تَهَجَّى 1"
2020736100,تَهَاجَى,390003629,"تَهاجَى 1"
2020736400,هَجَّى,390001924,"هَجَّى 1"
2020736300,هاجى,390001308,"هاجَى 1"
2020736600,أَهْدَأَ,390000127,"أَهْدَأ 1"
2020736500,هَدَّأَ,390001939,"هَدَّأ 1"
2020737100,هَدَّبَ,390001936,"هَدَّب 1"
2020737300,تَهَدَّجَ,390003680,"تَهَدَّج 1"
2020737200,هَدَجَ,390001891,"هَدَجِ۪ 1"
2020737700,اِنْهَدَّ,390006309,"ٱِنْهَدّ 1"
2020738000,هَدَرَ1,390001900,"هَدَرُ۪ 1"
2020738200,أهْدَرَ,390000125,"أَهْدَر 1"
2020738100,هَدَرَ2,390001897,"هَدَرِ۪ 1"
2020738400,هَدْرَجَ,390002002,"هَدْرَج 1"
2020739000,هَدِلَ,390001931,"هَدِلَ۪ 1"
2020739100,تَهَدَّلَ,390003676,"تَهَدَّل 1"
2020739600,هَدَّمَ,390001951,"هَدَّم 1"
2020739400,اِنْهَدَمَ,390006315,"ٱِنْهَدَم 1"
2020739200,هَدَمَ,390001903,"هَدَمِ۪ 1"
2020739700,هَدَنَ,390001966,"هَدَنِ۪ 1"
2020739900,هَادَنَ,390001314,"هادَن 1"
2020740200,هَدَى,390001964,"هَدَىِ۪ 1"
2020740000,هَدْهَدَ,390001977,"هَدْهَد 1"
2020740400,اِسْتَهْدَى,390000371,"ٱِسْتَهْدَى 1"
2020740500,"اِهْتَدى | اِهْتَدى إلى | اهتدى ب",390006736,"ٱِهْتَدَى 1"
2020740600,تَهَادَى,390003627,"تَهادَى 1"
2020740700,تَهَدَّى,390003672,"تَهَدَّى 1"
2020740800,هَادَى,390001311,"هادَى 1"
2020741000,هَذَبَ,390001974,"هَذَبِ۪ 1"
2020741300,هَذَرَ,390001983,"هَذَرُِ۪ 1"
2020741100,تَهَذَّبَ,390003670,"تَهَذَّب 1"
2020741200,هَذَّبَ,390001989,"هَذَّب 1"
2020741600,هَذَّرَ,390001986,"هَذَّر 1"
2020741700,"هَذَى | هَذَى ب",390001980,"هَذَىِ۪ 1"
2020741900,"هَرَأَ | هَرَأَ في",390002036,"هَرَأَ۪ 1"
2020742300,هَرَّأَ,390002053,"هَرَّأ 1"
2020742200,تَهَرَّأَ,390003668,"تَهَرَّأ 1"
2020742100,اِهْتَرَأَ,390006737,"ٱِهْتَرَأ 1"
2020742900,"هَرَجَ | هَرَجَ في",390002032,"هَرَجِ۪ 1"
2020742600,"تَهَرَّبَ من",390004100,"تَهَرَّب 1"
2020742800,أهْرَبَ,390000119,"أَهْرَب 1"
2020743000,هَرَّجَ,390002054,"هَرَّج 1"
2020743300,"هَرَّ2 | هَرَّ في",390002042,"هَرِّ۪ 1"
2020743500,هَرَسَ,390002018,"هَرَسُ۪ 1"
2020743700,اِنْهَرَسَ,390006711,"ٱِنْهَرَس 1"
2020743800,هَرَشَ1,390002016,"هَرَشُ۪ 1"
2020743900,"هَرَعَ إلى",390002020,"هَرَعَ۪ 1"
2020744500,هَرَقَ,390002024,"هَرَقَ۪ 1"
2020744600,أَهْرَقَ,390000116,"أَهْرَق 1"
2020744400,هَجَّ,390001888,"هَجُّ۪ 1"
2020744200,أهْرَعَ,390000147,"أَهْرَع 1"
2020744700,هَرِمَ,390002028,"هَرِمَ۪ 1"
2020745300,هَرَّمَ,390002044,"هَرَّم 1"
2020745400,هَرا,390001992,"هَراُ۪ 1"
2020745200,"هَرْهَرَ | هَرْهَرَ ب",390002051,"هَرْهَر 1"
2020745800,"هَزِئَ ب | هَزِئَ من",390002063,"هَزِئَ۪ 1"
2020745900,"اِسْتَهْزَأَ ب",390000366,"ٱِسْتَهْزَأ 1"
2020746000,"تَهَزَّأ ب",390004108,"تَهَزَّأ 1"
2020746100,هَزِجَ,390002069,"هَزِجَ۪ 1"
2020746500,هَزَرَ,390002077,"هَزَرِ۪ 1"
2020746700,"هَزَّ1 | هَزَّ ب",390002499,"هَزُّ۪ 1"
2020746600,هَزَّرَ,390002465,"هَزَّر 1"
2020747000,"اِهْتَزَّ | اِهْتَزَّ في | اِهْتَزَّ ل",390006735,"ٱِهْتَزّ 1"
2020747300,هَزَلَ,390002061,"هَزَلُ۪ 1"
2020747100,تَهَزَّزَ,390004107,"تَهَزَّز 1"
2020747500,هَزِلَ,390002067,"هَزِلَ۪ 1"
2020747400,"هَزَلَ في",390002059,"هَزَلِ۪ 1"
2020747600,أهْزَلَ,390000114,"أَهْزَل 1"
2020747700,هَازَلَ,390001351,"هازَل 1"
2020747800,هَزَّلَ,390002502,"هَزَّل 1"
2020747900,هَزَمَ,390002065,"هَزَمِ۪ 1"
2020748000,اِنْهَزَمَ,390006710,"ٱِنْهَزَم 1"
2020748100,هَزَّزَ,390002463,"هَزَّز 1"
2020748200,"تَهَزْهَزَ | تَهَزْهَزَ إلى",390004105,"تَهَزْهَز 1"
2020748500,هَسَهَسَ,3900377388,NULL
2020748400,هَسَّ2,390002505,"هَسِّ۪ 1"
2020749200,هَشَمَ,390002511,"هَشَمِ۪ 1"
2020749000,هَشَّشَ,390002510,"هَشَّش 1"
2020749600,"هَصَرَ | هَصَرَ ب",390002485,"هَصَرِ۪ 1"
2020749300,"اِنْهَشَمَ ",390006714,"ٱِنْهَشَم 1"
2020749400,تَهَشَّمَ,390004104,"تَهَشَّم 1"
2020749500,هَشَّمَ,390002515,"هَشَّم 1"
2020750100,اِنْهَضَمَ,390006712,"ٱِنْهَضَم 1"
2020750000,اِهْتَضَمَ,390006729,"ٱِهْتَضَم 1"
2020749800,"هَضَمَ | هَضَمَ ل",390002537,"هَضَمِ۪ 1"
2020750400,أَهْطَعَ,390000174,"أَهْطَع 1"
2020750500,هَطَلَ,390002542,"هَطَلِ۪ 1"
2020750600,"تَهاَطَلَ | تَهَاطَلَ على",390003625,"تَهاطَل 1"
2020751100,"تَهَافَتَ | تَهَافَتَ إلى | تَهَافَتَ على | تَهَافَتَ ل",390003623,"تَهافَت 1"
2020751200,هَفَّ,390002543,"هَفِّ۪ 1"
2020751400,هَفْهَفَ,390002547,"هَفْهَف 1"
2020751500,"هَفا | هَفا إلى | هَفا ب | هَفا من",390002540,"هَفاُ۪ 1"
2020751600,"تَهَكَّمَ | تَهَكَّمَ ب | تَهَكَّمَ على",390004101,"تَهَكَّم 1"
2020751800,هَلِبَ,390002576,"هَلِبَ۪ 1"
2020752100,هَلَسَ,390002524,"هَلَسِ۪ 1"
2020752300,"أَهْلَسَ | أَهْلَسَ إلى | أَهْلَسَ في",390000172,"أَهْلَس 1"
2020752400,هَلَّسَ,390002580,"هَلَّس 1"
2020752600,هَلِعَ,390002573,"هَلِعَ۪ 1"
2020752700,هَلَكَ,390002522,"هَلَك 1"
2020752800,أهْلَكَ,390000170,"أَهْلَك 1"
2020753300,هَلَّكَ,390002578,"هَلَّك 1"
2020752900,اِسْتَهْلَكَ,390000368,"ٱِسْتَهْلَك 1"
2020753100,"تَهالَكَ على | تَهالَكَ في | تَهالَكَ من",390003640,"تَهالَك 1"
2020753000,"اِنْهَلَكَ | اِنْهَلَكَ في",390006725,"ٱِنْهَلَك 1"
2020753600,اِسْتَهَلَّ,390000335,"ٱِسْتَهَلّ 1"
2020753900,هَلَّلَ,390002582,"هَلَّل 1"
2020753800,تَهَلَّلَ,390004095,"تَهَلَّل 1"
2020753700,اِنْهَلَّ,390006726,"ٱِنْهَلّ 1"
2020754000,"هَلْهَلَ | هَلْهَلَ عن | هَلْهَلَ في",390002561,"هَلْهَل 1"
2020754300,هَمَدَ,390002616,"هَمَدُ۪ 1"
2020754400,"أَهْمَدَ | أَهْمَدَ في",390000168,"أَهْمَد 1"
2020754500,هَمَّدَ,390002600,"هَمَّد 1"
2020754600,"هَمَرَ | هَمَرَ في | هَمَرَ ل",390002613,"هَمَرُِ۪ 1"
2020754700,اِنْهَمَرَ,390006724,"ٱِنْهَمَر 1"
2020754800,هَمَزَ,390002622,"هَمَزُِ۪ 1"
2020755200,"هَمَسَ | هَمَسَ إلى | هَمَسَ ب",390002619,"هَمَسِ۪ 1"
2023253626,"هَمَّشَ ",390002597,"هَمَّش 1"
2020755500,هَامَسَ,390001807,"هامَس 1"
2020755800,هَمَعَ,390002589,"هَمَعَُ۪ 1"
2020756000,تَهَمَّعَ,390004120,"تَهَمَّع 1"
2020756100,هَمَكَ,390002586,"هَمَكُ۪ 1"
2020756200,"اِنْهَمَكَ ب | اِنْهَمَكَ على | اِنْهَمَكَ في",390006718,"ٱِنْهَمَك 1"
2020756400,هَمَلَ1,390002594,"هَمَلُِ۪ 1"
2020756800,اِنْهَمَلَ,390006719,"ٱِنْهَمَل 1"
2020757300,هَمْهَمَ,390002667,"هَمْهَم 1"
2020757700,"هَنِئَ ب | هَنِئَ ل | هَنِئَ من",390002628,"هَنِئ 1"
2020757900,"تَهَنَّأَ | تَهَنَّأَ ب",390004119,"تَهَنَّأ 1"
2020758500,هَنْدَمَ,390002637,"هَنْدَم 1"
2020758900,تَهَوَّدَ,390004127,"تَهَوَّد 1"
2020758600,تَهَنْدَمَ,390004128,"تَهَنْدَم 1"
2020759400,"تَهَوَّرَ | تَهَوَّرَ على",390004126,"تَهَوَّر 1"
2020759600,"هَوِسَ | هَوِسَ ب",390002706,"هَوِسَ۪ 1"
2020759500,هَوَّرَ,390002679,"هَوَّر 1"
2020759700,تَهَوَّسَ,390004125,"تَهَوَّس 1"
2020759800,هَوَّسَ,390002676,"هَوَّس 1"
2020760000,هَوِشَ,390002704,"هَوِشَ۪ 1"
2020760200,"هَوَّشَ | هَوَّشَ ب",390002685,"هَوَّش 1"
2020760300,"هَالَ2 | هَالَ مِن",390001768,"هالُ۪ 1"
2020760900,هَانَ,390001810,"هانُ۪ 1"
2020760700,هَوَّمَ,390002688,"هَوَّم 1"
2020761100,"اِسْتَهَانَ ب",390000350,"ٱِسْتَهان 1"
2020761000,أَهانَ,390004983,"أَهان 1"
2020761500,"هَوَى1 | هَوَى إلى | هَوَى على | هَوَى في",390002643,"هَوَىِ۪ 1"
2020761200,"تَهاوَنَ ب | تَهاوَنَ في",390003659,"تَهاوَن 1"
2020761700,هَوِيَ,390002711,"هَوِيَ۪ 1"
2020761400,هَوَّنَ,390002732,"هَوَّن 1"
2020761800,"أَهْوَى2 | أَهْوَى ب | أَهْوَى ل",390000164,"أَهْوَى 1"
2020762100,هَوَّى,390002730,"هَوَّى 1"
2020762000,تَهاوى,390003657,"تَهاوَى 1"
2020761900,اِسْتَهْوَى,390000373,"ٱِسْتَهْوَى 1"
2020762400,"تَهَيَّأَ ل",390004131,"تَهَيَّأ 1"
2020762700,"أَهَابَ | أَهَابَ ب",390004957,"أَهاب 1"
2020762600,"هابَ | هابَ من",390001324,"هابَ۪ 1"
2020762800,"تَهَيَّبَ | تَهَيَّبَ من",390004130,"تَهَيَّب 1"
2020763400,اِهْتَاجَ,390006723,"ٱِهْتاج 1"
2020762900,هَيَّبَ,390002713,"هَيَّب 1"
2020763000,"هَيَّتَ ب",390002719,"هَيَّت 1"
2020763100,هَاجَ,390001305,"هاجِ۪ 1"
2020763300,أَهاجَ,390004960,"أَهاج 1"
2020763800,هَيَّجَ,390002717,"هَيَّج 1"
2020763600,تَهَيَّجَ,390004129,"تَهَيَّج 1"
2020763900,هاضَ,390001339,"هاضِ۪ 1"
2020764300,هاعَ,390001345,"هاعَُ۪ 1"
2020764500,هَيِفَ,390002729,"هَيِف 1"
2020764800,أَهالَ,390004963,"أَهال 1"
2020764700,هَالَ1,390001766,"هالِ۪ 1"
2020764900,"اِنْهالَ على",390006316,"ٱِنْهال 1"
2020765100,هَيَّلَ,390002721,"هَيَّل 1"
2020765700,هَيَّمَ,390002727,"هَيَّم 1"
2020765500,اِسْتُهِيْمَ,390000353,"ٱِسْتَهْيَم 1"
2020765900,مَأمَأَ,390005495,"مَأْمَأ 1"
2020766100,"مَتَّ إلى",390005512,"مَتُّ۪ 1"
2020766000,مَأَنَ,390005487,"مَأَنَ۪ 1"
2020766200,"مَتَحَ | مَتَحَ من",390005529,"مَتَحَ۪ 1"
2020766500,مَتَعَ,390005526,"مَتَعَ۪ 1"
2020766600,أَمْتَعَ,390004403,"أَمْتَع 1"
2020766900,مَتَّعَ,390005532,"مَتَّع 1"
2020766700,"اِسْتَمْتَعَ ب",390008980,"ٱِسْتَمْتَع 1"
2020767000,مَتُنَ,390005535,"مَتَنُ۪ 1"
2020767100,مَتَّنَ,390005540,"مَتَّن 1"
2020767600,"تَمَاثَلَ | تَمَاثَلَ من",390002306,"تَماثَل 1"
2020767500,"اِمْتَثَلَ | اِمْتَثَلَ ل | اِمْتَثَلَ من",390002498,"ٱِمْتَثَل 1"
202006794,دِمْنةٌ,390032343,"دِمْنَة 1"
202006799,دَهْرِيَّةٌ,390031106,"دَهْرِيَّة 1"
202006798,دُهْرِيٌّ,390031778,"دُهْرِيّ 1"
202006795,دَنٌّ,390032344,"دِنان 1"
202006796,دَنِيءٌ,390031085,"دَنِيء 1"
202006801,دَهينٌ,390031086,"دَهِينَة 1"
2020767800,ماثَلَ,390005440,"ماثَل 1"
2020768100,مَجَّ,390005571,"مَجُّ۪ 1"
2020768200,مَجَدَ,390005523,"مَجَدُ۪ 1"
2020768600,تَمَجَّدَ,390002360,"تَمَجَّد 1"
2020768800,مَجَّدَ,390005562,"مَجَّد 1"
2020769200,تَماجَنَ,390002304,"تَماجَن 1"
2020769100,مَجَنَ,390005520,"مَجَنُ۪ 1"
2020769300,ماجَنَ,390005433,"ماجَن 1"
2020769400,مَحَصَ,390005547,"مَحَصَ۪ 1"
2020769600,مَحَضَ,390005545,"مَحَضَ۪ 1"
2020769700,مَحَقَ,390005553,"مَحَقَ۪ 1"
2020769900,اِمَّحَقَ,390002464,"ٱِمَّحَق 1"
2020769800,أَمْحَقَ,390004419,"أَمْحَق 1"
2020770200,مَحَكَ,390005550,"مَحَكَ۪ 1"
2020770000,اِنْمَحَقَ,390006290,"ٱِنْمَحَق 1"
2020770100,اِمْتَحَقَ,390002501,"ٱِمْتَحَق 1"
2020770500,تَمَحَّكَ,390002350,"تَمَحَّك 1"
2020770600,مَاحَكَ,390005430,"ماحَك 1"
2020771200,"تَمَحَّلَ ل",390002348,"تَمَحَّل 1"
2020771000,أَمْحَلَ,390004421,"أَمْحَل 1"
2020771600,مُحِنَ,390005556,"مَحَنَ۪ 1"
2020771800,مَحَا,390005544,"مَحاُ۪ 1"
2020771700,اِمْتَحَنَ,390002512,"ٱِمْتَحَن 1"
2020772000,اِنْمَحَى,390006322,"ٱِنْمَحَى 1"
2020771900,اِمَّحى,390002461,"ٱِمَّحَى 1"
2020772300,مَحَى,390005577,"مَحَّى 1"
2020772900,مَخِضَ,390005595,"مَخِضَ۪ 1"
2020772700,مَخَرَ,390005580,"مَخَرَ۪ 1"
2020773300,تَمَخَّطَ,390002378,"تَمَخَّط 1"
2020773100,مَخَطَ,390005586,"مَخَطَُ۪ 1"
2020773500,"تَمَخْطَرَ في",390002376,"تَمَخْطَر 1"
2020773800,مَدَحَ,390005625,"مَدَحَ۪ 1"
2020773900,اِمْتَدَحَ,390002509,"ٱِمْتَدَح 1"
2020774100,"تَمَدَّحَ | تَمَدَّحَ إلى",390002374,"تَمَدَّح 1"
2020774400,اِسْتَمَدَّ,390008938,"ٱِسْتَمَدّ 1"
2020774600,"تَمَدَّدَ | تَمَدَّدَ ب",390002811,"تَمَدَّد 1"
2020774700,مَدَّدَ,390005903,"مَدَّد 1"
2020775100,تَمَدَّنَ,390002810,"تَمَدَّن 1"
2020775700,مَادَى,390005454,"مادَى 1"
2020775300,مَدَّنَ,390005906,"مَدَّن 1"
2020775600,"تَمادى في",390002302,"تَمادَى 1"
2020776100,مَذَقَ,390005908,"مَذَقُ۪ 1"
2020776300,تَمَذْهَبَ,390002817,"تَمَذْهَب 1"
2020776600,مَرَأَ,390005901,"مَرَأَ۪ 1"
2020777000,مَرِئَ2,390005919,"مَرِئَ۪ 1"
2020776700,مَرُؤَ1,390005917,"مَرُؤَ۪ 1"
2020777200,اِسْتَمْرَأَ,390008967,"ٱِسْتَمْرَأ 1"
2020777500,تَمَرْجَحَ,390002820,"تَمَرْجَح 1"
2020777900,مَرِحَ,390005933,"مَرِحَ۪ 1"
2020778100,مَرْحَبَ,390005946,"مَرْحَب 2"
2020778800,مَرَّدَ,390005934,"مَرَّد 1"
2020778700,"تَمَرَّدَ على",390002815,"تَمَرَّد 1"
2020779500,"تَمَرَّسَ ب | تَمَرَّسَ في",390002814,"تَمَرَّس 1"
2020779700,مَرَشَ,390005926,"مَرَشُ۪ 1"
2020779900,أَمْرَضَ,390004423,"أَمْرَض 1"
2020780000,تَمارَضَ,390002299,"تَمارَض 1"
2020780400,"تَمَرَّغَ | تَمَرَّغَ على | تَمَرَّغَ في",390002822,"تَمَرَّغ 1"
2020780500,مَرَّغَ,390005938,"مَرَّغ 1"
202008819,ضَلْعٌ,390038364,"ضَلْع 1"
202008820,لَيْلَةٌ,390017365,"لَيْلَة 1"
202008813,عِمَّةٌ,390034361,"عِمَّة 1"
202008815,رَاوَنْدُ,390012335,"راوَنْد 1"
202008811,سُلَّمٌ,390010669,"سُلَّم 1"
202008807,عَبَثٌ,390021482,"عَبَث 1"
202008804,مُحَاسِبٌ,390039353,"مُحاسِب 1"
202008801,سَمْعٌ,390039811,"سَمْع 1"
202008800,"سَمِعَ | سَمِعَ إلى | سَمِعَ ل",390008061,"سَمِعَ۪ 1"
202008798,قَرَا,390001907,"قَراُ۪ 1"
202008796,مُحِبٌّ,390040156,"مُحِبّ 1"
202008794,سَدَّ2,390007616,"سَدِّ۪ 1"
202008792,"طَمَسَ2 | طَمَسَ على",390005055,"طَمَسِ۪ 1"
202008780,حادَّ,390007648,"حادّ 1"
202008781,كَلَفٌ,390017390,"كَلَف 1"
202008783,"نَبَا عن2",390008406,"نَباُ۪ 1"
202008779,"أَقْدَمَ | أَقْدَمَ على",390003753,"أَقْدَم 1"
202008773,حَفِيظَةٌ,390014846,"حَفِيظَة 1"
202008775,رَبَّحَ,390005605,"رَبَّح 1"
202008776,حَجَرٌ,390034589,"حَجَر 1"
202008765,وَعَى2,390003812,"وَعَىِ۪ 1"
202008767,تَثْبِيتٌ,390023842,"تَثْبِيت 1"
202008755,حَظْرٌ,390014855,"حَظْر 1"
202008760,إِيفَاءٌ,390027422,"إِيفاء 1"
202008761,تَارَكَ,390002385,"تارَك 1"
202008759,عِجْلٌ,390033731,"عِجْل 1"
202008757,ظَرَّفَ,390005181,"ظَرَّف 1"
2023230244,مَحْفُورٌ,390030108,"مَحْفُور 1"
202008762,فِيتُو,390030138,"فِيتُو 1"
202008754,دَفَّاعٌ,390030806,"دَفّاع 1"
202008752,خُلْفٌ,390029738,"خُلْف 1"
202008748,قِدْرَةٌ,390013896,"قِدْرَة 1"
202008751,عَدٌّ,390022863,"عَدّ 1"
202008745,تَصْعِيدٌ,390035144,"تَصْعِيد 1"
202008747,مُحَصِّلٌ,390039588,"مُحَصِّل 1"
202008746,شَنٌّ,390024949,"شَنّ 1"
202008750,بَرْنَامَجٌ,390038240,"بَرْنامَج 1"
202008742,حَافِظَةٌ,390034394,"حافِظَة 1"
202008743,مَحْوَرَ,390005583,"مَحْوَر 1"
202008738,قَطَّاعٌ,390032660,"قَطّاع 1"
202008737,صَحِيَ,390003458,"صَحِيَ۪ 1"
202008733,حَافَةٌ,390034406,"حافَة 1"
202008730,مَوَّجَ,390006374,"مَوَّج 1"
202008729,مَعَدَ,390006047,"مَعَدَ۪ 1"
202008731,"آلَ إلى",390001130,"آلُ۪ 1"
202008725,تِكْنُولُوجِيَا,390020533,"تِكْنُولُوجِيا 1"
202008723,رِكْزٌ,390025828,"رِكْز 1"
202008720,اِمْتَلَكَ,390002517,"ٱِمْتَلَك 1"
202008722,حَجْمٌ,390034879,"حَجْم 1"
202008719,سِيَّمَا,390050359,"سِيَّما 1"
202008718,ثَرْوَةٌ,390021110,"ثَرْوَة 1"
202008716,بِوَابَةٌ,390022183,"بِوابَة 1"
202008717,تَرْوِيجٌ,390034072,"تَرْوِيج 1"
202008712,سَوْقٌ,390009455,"سَوْق 1"
202008715,نُدُوَّةٌ,390034757,"نُدُوَّة 1"
202008711,سَبَتَ,390007279,"سَبَتُ۪ 1"
202008702,سِتَّةٌ,390010873,"سِتّ 1"
202008706,سِكْرِتيرٌ,390011494,"سِكْرِتِير 1"
202008704,حَانٌ,390034483,"حان 1"
202008708,صُفَّةٌ,390036873,"صُفَّة 1"
202008707,وَاثَقَ,390002740,"واثَق 1"
202008701,حَيِّزٌ,390015583,"حَيِّز 1"
202008698,مِيناءٌ,390022077,"مِيناء 1"
202008695,حَمَّى,390008754,"حَمَّى 1"
202008696,يَهُودِيٌّ,390015881,"يَهُودِيّ 1"
202008697,غُورٌ,390015827,"غُور 1"
202008693,حَمَى1,390008680,"حَمَىِ۪ 1"
2023230070,عَمَّارٌ,390032284,"عَمّار 1"
202008694,حُمَّى,390016575,"حُمَّى 1"
202008691,ضَابِطَةٌ,390037931,"ضابِطَة 1"
202008689,مِلْكٌ,390020909,"مِلْك 1"
2023230009,أَرْجِيلَةٌ,390033343,"أَرْجِيلَة 1"
202008687,رَحَبٌ,390012735,"رَحَب 1"
202008688,مَلِكَةٌ,390013994,"مَلِكَة 1"
202008684,شَقَّ2,390009178,"شَقُّ۪ 1"
202008818,"جَلَّ1 | جَلَّ1 على | جَلَّ1 عن",390007384,"جَلِّ۪ 1"
202008817,تَأَزَّرَ,390002860,"تَأَزَّر 1"
202008668,"عَجِزَ عن",390005607,"عَجِزَ۪ 1"
202008671,نامٍ1,390022857,"نامِي 1"
202008672,وَدِيعٌ,390019048,"وَدِيع 1"
2023228155,مُحَدَّدٌ,390039648,"مُحَدَّد 1"
202008816,تَعَايَشَ,390008810,"تَعايَش 1"
202008670,"نامَ | نامَ إلى | نامَ عن | نامَ ل",390008389,"نامَ۪ 1"
202008660,جَلَبٌ,390031285,"جَلَب 1"
202008658,سَقْطٌ1,390039612,"سَقْط 1"
202008664,طالَ3,390004624,"طال 1"
