concept_id,subTypeOfID,partOfID,instanceOfID
455000142,455000084,NULL,NULL
455000144,455000084,NULL,NULL
455000147,455000084,NULL,NULL
455000149,455000084,NULL,NULL
455000153,455000084,NULL,NULL
455000165,455000084,NULL,NULL
455000166,455000084,NULL,NULL
455000172,455000084,NULL,NULL
455000219,455000084,NULL,NULL
455000339,455000293,NULL,NULL
455000340,455000293,NULL,NULL
455000513,455000515,455000513,NULL
455000517,455000515,455000517,NULL
455000521,455000515,455000521,NULL
455000522,455000515,455000522,NULL
455000523,455000515,455000523,NULL
455000531,455000515,455000531,NULL
455000525,455000524,455000525,NULL
455000526,455000524,455000526,NULL
455000527,455000524,455000527,NULL
455000528,455000524,455000528,NULL
455000529,455000524,455000529,NULL
455000530,455000524,455000530,NULL
303005587,455000216,NULL,NULL
303011970,455000216,NULL,NULL
303018950,455000216,NULL,NULL
303043660,455000216,NULL,NULL
303006948,455000352,NULL,NULL
455000354,455000352,NULL,NULL
455000355,455000352,NULL,NULL
455000356,455000352,NULL,NULL
303001468,455000358,NULL,NULL
303007746,455000358,NULL,NULL
303010627,455000358,NULL,NULL
303010630,455000358,NULL,NULL
303010631,455000358,NULL,NULL
303010632,455000358,NULL,NULL
303028018,455000358,NULL,NULL
303028025,455000358,NULL,NULL
303039964,455000358,NULL,NULL
303040425,455000358,NULL,NULL
303056833,455000358,NULL,NULL
303057341,455000358,NULL,NULL
303059740,455000358,NULL,NULL
303062296,455000358,NULL,NULL
303062301,455000358,NULL,NULL
303011683,455000360,NULL,NULL
303011685,455000360,NULL,NULL
303011688,455000360,NULL,NULL
303014480,455000360,NULL,NULL
303032667,455000360,NULL,NULL
303033107,455000360,NULL,NULL
303045823,455000360,NULL,NULL
303059044,455000360,NULL,NULL
303059055,455000360,NULL,NULL
303043662,455000361,NULL,NULL
303043663,455000361,NULL,NULL
303043672,455000361,NULL,NULL
303043676,455000361,NULL,NULL
303044107,455000361,NULL,NULL
303044108,455000361,NULL,NULL
303044275,455000361,NULL,NULL
303044280,455000361,NULL,NULL
303047217,455000361,NULL,NULL
455000362,455000361,NULL,NULL
455000363,455000361,NULL,NULL
455000364,455000361,NULL,NULL
455000365,455000361,NULL,NULL
303010734,455000367,NULL,NULL
303011673,455000367,NULL,NULL
303007748,455000368,NULL,NULL
303014669,455000368,NULL,NULL
303014670,455000368,NULL,NULL
303014673,455000368,NULL,NULL
303014674,455000368,NULL,NULL
303016242,455000368,NULL,NULL
303016247,455000368,NULL,NULL
303018594,455000368,NULL,NULL
303018603,455000368,NULL,NULL
303018612,455000368,NULL,NULL
303018620,455000368,NULL,NULL
455000369,455000368,NULL,NULL
455000506,455000368,NULL,NULL
303016238,455000370,NULL,NULL
303016240,455000370,NULL,NULL
303045462,455000370,NULL,NULL
303045470,455000370,NULL,NULL
303059796,455000370,NULL,NULL
303045730,455000372,NULL,NULL
303045731,455000372,NULL,NULL
303045732,455000372,NULL,NULL
303062589,455000372,NULL,NULL
303062593,455000372,NULL,NULL
303003013,455000374,NULL,NULL
303018049,455000374,NULL,NULL
303019266,455000374,NULL,NULL
303019268,455000374,NULL,NULL
303019271,455000374,NULL,NULL
303019272,455000374,NULL,NULL
303019278,455000374,NULL,NULL
455000550,455000374,NULL,NULL
455000551,455000374,NULL,NULL
455000378,455000377,NULL,NULL
455000379,455000377,NULL,NULL
455000380,455000377,NULL,NULL
455000381,455000377,NULL,NULL
455000382,455000377,NULL,NULL
455000520,455000377,NULL,NULL
303005015,455000383,NULL,NULL
303023813,455000383,NULL,NULL
303023821,455000383,NULL,NULL
303035440,455000383,NULL,NULL
303042829,455000383,NULL,NULL
303046524,455000383,NULL,NULL
303046526,455000383,NULL,NULL
303046528,455000383,NULL,NULL
303046529,455000383,NULL,NULL
303046536,455000383,NULL,NULL
303046537,455000383,NULL,NULL
303046835,455000383,NULL,NULL
303051194,455000383,NULL,NULL
303001810,455000384,NULL,NULL
303003808,455000384,NULL,NULL
303025152,455000384,NULL,NULL
303025157,455000384,NULL,NULL
303025170,455000384,NULL,NULL
303025387,455000384,NULL,NULL
303025394,455000384,NULL,NULL
303025395,455000384,NULL,NULL
303032779,455000384,NULL,NULL
303032785,455000384,NULL,NULL
303032786,455000384,NULL,NULL
303058148,455000384,NULL,NULL
303058161,455000384,NULL,NULL
455000376,455000384,NULL,NULL
455000385,455000384,NULL,NULL
455000386,455000384,NULL,NULL
455000387,455000384,NULL,NULL
455000388,455000384,NULL,NULL
455000389,455000384,NULL,NULL
303019180,455000395,NULL,NULL
303053776,455000395,NULL,NULL
303058423,455000395,NULL,NULL
303013442,455000396,NULL,NULL
303013445,455000396,NULL,NULL
303013463,455000396,NULL,NULL
303013863,455000396,NULL,NULL
303013864,455000396,NULL,NULL
303014479,455000397,NULL,NULL
303014481,455000397,NULL,NULL
303001066,455000398,NULL,NULL
303007745,455000398,NULL,NULL
303007747,455000398,NULL,NULL
303008769,455000398,NULL,NULL
303009125,455000398,NULL,NULL
303010629,455000398,NULL,NULL
303010756,455000398,NULL,NULL
303010757,455000398,NULL,NULL
303010791,455000398,NULL,NULL
303023279,455000398,NULL,NULL
303028008,455000398,NULL,NULL
303028015,455000398,NULL,NULL
303028016,455000398,NULL,NULL
303028017,455000398,NULL,NULL
303046362,455000398,NULL,NULL
303046948,455000398,NULL,NULL
303046949,455000398,NULL,NULL
303058778,455000398,NULL,NULL
303032756,455000507,NULL,NULL
303032757,455000507,NULL,NULL
303047907,455000507,NULL,NULL
303012810,455000510,NULL,NULL
303033833,455000510,NULL,NULL
303055297,455000510,NULL,NULL
303058121,455000510,NULL,NULL
303058125,455000510,NULL,NULL
303058126,455000510,NULL,NULL
303013318,455000511,NULL,NULL
303019549,455000511,NULL,NULL
303029622,455000511,NULL,NULL
303029631,455000511,NULL,NULL
303022761,455000512,NULL,NULL
303045463,455000512,NULL,NULL
303045464,455000512,NULL,NULL
303045465,455000512,NULL,NULL
303006171,455000514,NULL,NULL
303006173,455000514,NULL,NULL
303007889,455000514,NULL,NULL
303013314,455000514,NULL,NULL
303013315,455000514,NULL,NULL
303019874,455000514,NULL,NULL
303019875,455000514,NULL,NULL
303019877,455000514,NULL,NULL
303022759,455000514,NULL,NULL
303022760,455000514,NULL,NULL
303022763,455000514,NULL,NULL
303022764,455000514,NULL,NULL
303022766,455000514,NULL,NULL
303032908,455000514,NULL,NULL
303033480,455000514,NULL,NULL
303048819,455000514,NULL,NULL
303058977,455000514,NULL,NULL
303054952,455000516,NULL,NULL
303011496,455000541,NULL,NULL
303012386,455000541,NULL,NULL
303012387,455000541,NULL,NULL
303012390,455000541,NULL,NULL
303008651,455000552,NULL,NULL
303004318,455000553,NULL,NULL
303004319,455000553,NULL,NULL
303004321,455000553,NULL,NULL
303004322,455000553,NULL,NULL
303004323,455000553,NULL,NULL
303004332,455000553,NULL,NULL
303006326,455000553,NULL,NULL
303014675,455000553,NULL,NULL
303023278,455000553,NULL,NULL
303023280,455000553,NULL,NULL
303043311,455000553,NULL,NULL
303047218,455000553,NULL,NULL
303047489,455000553,NULL,NULL
303057563,455000553,NULL,NULL
455000454,455000422,NULL,NULL
303043115,455000537,NULL,NULL
303004915,455000538,NULL,NULL
303008001,455000538,NULL,NULL
303005886,455000556,NULL,NULL
303005887,455000556,NULL,NULL
303027615,455000556,NULL,NULL
303027630,455000556,NULL,NULL
303046371,455000556,NULL,NULL
303055267,455000556,NULL,NULL
303056225,455000556,NULL,NULL
303011855,455000544,NULL,NULL
303018717,455000544,NULL,NULL
303023072,455000544,NULL,NULL
303029638,455000544,NULL,NULL
303031046,455000544,NULL,NULL
303033029,455000544,NULL,NULL
303034349,455000544,NULL,NULL
303035141,455000544,NULL,NULL
303038708,455000544,NULL,NULL
303046498,455000544,NULL,NULL
303046762,455000544,NULL,NULL
303051840,455000544,NULL,NULL
303056332,455000544,NULL,NULL
303059813,455000544,NULL,NULL
303060407,455000544,NULL,NULL
303062536,455000544,NULL,NULL
303062633,455000544,NULL,NULL
303035043,455000547,NULL,NULL
303035046,455000547,NULL,NULL
303035047,455000547,NULL,NULL
303001531,454111011,NULL,NULL
303001532,454111011,NULL,NULL
303011892,454111011,NULL,NULL
303011895,454111011,NULL,NULL
303011897,454111011,NULL,NULL
303019488,454111011,NULL,NULL
303019489,454111011,NULL,NULL
303019523,454111011,NULL,NULL
303030387,454111011,NULL,NULL
303037624,454111011,NULL,NULL
303044888,454111011,NULL,NULL
303062346,454111011,NULL,NULL
303056784,454111021,NULL,NULL
303062170,454111021,NULL,NULL
303062172,454111021,NULL,NULL
303003504,454111031,NULL,NULL
303003505,454111031,NULL,NULL
303004157,454111031,NULL,NULL
303011583,454111031,NULL,NULL
303019520,454111031,NULL,NULL
303021399,454111031,NULL,NULL
303023295,454111031,NULL,NULL
303025543,454111031,NULL,NULL
303027127,454111031,NULL,NULL
303046674,454111031,NULL,NULL
303052135,454111031,NULL,NULL
303055780,454111031,NULL,NULL
303056782,454111031,NULL,NULL
303060472,454111031,NULL,NULL
303060473,454111031,NULL,NULL
303060474,454111031,NULL,NULL
303062368,454111031,NULL,NULL
303014450,454113031,NULL,NULL
303003696,454119013,NULL,NULL
303008633,454119013,NULL,NULL
303046014,454119021,NULL,NULL
303037610,454119033,NULL,NULL
303054936,454119039,NULL,NULL
303025481,454119131,NULL,NULL
303041101,454119131,NULL,NULL
303060500,454119131,NULL,NULL
303031359,454119151,NULL,NULL
303050816,454119151,NULL,NULL
303018186,454119199,NULL,NULL
303062176,454131023,NULL,NULL
303010722,454132011,NULL,NULL
303010730,454132011,NULL,NULL
303020216,454132011,NULL,NULL
303021775,454132011,NULL,NULL
303012237,454132051,NULL,NULL
303011160,454132081,NULL,NULL
303051906,454132081,NULL,NULL
303012238,454151212,NULL,NULL
303042328,454151212,NULL,NULL
303011205,454152021,NULL,NULL
303058885,454152021,NULL,NULL
303012235,454152031,NULL,NULL
303037685,454171011,NULL,NULL
303046272,454171022,NULL,NULL
303032219,454191029,NULL,NULL
303021104,454192011,NULL,NULL
303022594,454192011,NULL,NULL
303042531,454192011,NULL,NULL
303042964,454192012,NULL,NULL
303044563,454193011,NULL,NULL
303002642,454193022,NULL,NULL
303002646,454193022,NULL,NULL
303052643,454193022,NULL,NULL
303003542,454519195,NULL,NULL
303007558,454519195,NULL,NULL
303007915,454519195,NULL,NULL
303014206,454519195,NULL,NULL
303014395,454519195,NULL,NULL
303014400,454519195,NULL,NULL
303022934,454519195,NULL,NULL
303040859,454519195,NULL,NULL
303040866,454519195,NULL,NULL
303057068,454193033,NULL,NULL
303055564,454193039,NULL,NULL
303055565,454193039,NULL,NULL
303055574,454193039,NULL,NULL
303000818,454193093,NULL,NULL
303000270,454193099,NULL,NULL
303011907,454193099,NULL,NULL
303013642,454193099,NULL,NULL
303037428,454193099,NULL,NULL
303049369,454193099,NULL,NULL
303049630,454193099,NULL,NULL
303053603,454193099,NULL,NULL
303054078,454193099,NULL,NULL
303060736,454193099,NULL,NULL
303048605,454194031,NULL,NULL
303048607,454194031,NULL,NULL
303048610,454194031,NULL,NULL
303048615,454194031,NULL,NULL
303009157,454194043,NULL,NULL
303019895,454211012,NULL,NULL
303021036,454211012,NULL,NULL
303059876,454211012,NULL,NULL
303006501,454211019,NULL,NULL
303030156,454211019,NULL,NULL
303022910,454211099,NULL,NULL
303029850,454212011,NULL,NULL
303043563,454212011,NULL,NULL
303044315,454212011,NULL,NULL
303044318,454212011,NULL,NULL
303048265,454212011,NULL,NULL
303001651,454212021,NULL,NULL
303000733,454212099,NULL,NULL
303001647,454212099,NULL,NULL
303008562,454212099,NULL,NULL
303009169,454212099,NULL,NULL
303014987,454212099,NULL,NULL
303017240,454212099,NULL,NULL
303017243,454212099,NULL,NULL
303017245,454212099,NULL,NULL
303022370,454212099,NULL,NULL
303030386,454212099,NULL,NULL
303030388,454212099,NULL,NULL
303030389,454212099,NULL,NULL
303041194,454212099,NULL,NULL
303042255,454212099,NULL,NULL
303042256,454212099,NULL,NULL
303042257,454212099,NULL,NULL
303044891,454212099,NULL,NULL
303061587,454212099,NULL,NULL
303012697,454231011,NULL,NULL
303012698,454231011,NULL,NULL
303050818,454231011,NULL,NULL
303062177,454231011,NULL,NULL
303001155,454231012,NULL,NULL
303010190,454231012,NULL,NULL
303024646,454231012,NULL,NULL
303028634,454231012,NULL,NULL
303011891,454231021,NULL,NULL
303011922,454231021,NULL,NULL
303011924,454231021,NULL,NULL
303011925,454231021,NULL,NULL
303013644,454231021,NULL,NULL
303017291,454231021,NULL,NULL
303044826,454231021,NULL,NULL
303046678,454231021,NULL,NULL
303044835,454231022,NULL,NULL
303031733,454232099,NULL,NULL
303008326,454251199,NULL,NULL
303016987,454251199,NULL,NULL
303011290,454253041,NULL,NULL
303016986,454253099,NULL,NULL
303002515,454254031,NULL,NULL
303054177,454259031,NULL,NULL
303055023,454259031,NULL,NULL
303016988,454259049,NULL,NULL
303038161,454259049,NULL,NULL
303021773,454259099,NULL,NULL
303041610,454271012,NULL,NULL
303020901,454271013,NULL,NULL
303053468,454271013,NULL,NULL
303015098,454271019,NULL,NULL
303046420,454271019,NULL,NULL
303032105,454271022,NULL,NULL
303050817,454272011,NULL,NULL
303014172,454272012,NULL,NULL
303053143,454272012,NULL,NULL
303008455,454272021,NULL,NULL
303010219,454272021,NULL,NULL
303016401,454272021,NULL,NULL
303022637,454272021,NULL,NULL
303024341,454272021,NULL,NULL
303034995,454272021,NULL,NULL
303035129,454272021,NULL,NULL
303035792,454272021,NULL,NULL
303039536,454272021,NULL,NULL
303040144,454272021,NULL,NULL
303049480,454272021,NULL,NULL
303049982,454272021,NULL,NULL
303054334,454272021,NULL,NULL
303021829,454272031,NULL,NULL
303021834,454272031,NULL,NULL
303002047,454272042,NULL,NULL
303023529,454272042,NULL,NULL
303033754,454272042,NULL,NULL
303033841,454272042,NULL,NULL
303036305,454272042,NULL,NULL
303036313,454272042,NULL,NULL
303038142,454272042,NULL,NULL
303040078,454272042,NULL,NULL
303040089,454272042,NULL,NULL
303041070,454272042,NULL,NULL
303042640,454272042,NULL,NULL
303044546,454272042,NULL,NULL
303052522,454272042,NULL,NULL
303054358,454272042,NULL,NULL
303054359,454272042,NULL,NULL
303055378,454272042,NULL,NULL
303055849,454272099,NULL,NULL
303057974,454272099,NULL,NULL
303057975,454272099,NULL,NULL
303057976,454272099,NULL,NULL
303057977,454272099,NULL,NULL
303019424,454273011,NULL,NULL
303011980,454273023,NULL,NULL
303013595,454273023,NULL,NULL
303019415,454273023,NULL,NULL
303020867,454273023,NULL,NULL
303020868,454273023,NULL,NULL
303030829,454273023,NULL,NULL
303030831,454273023,NULL,NULL
303030832,454273023,NULL,NULL
303030838,454273023,NULL,NULL
303037406,454273023,NULL,NULL
303054869,454273023,NULL,NULL
303010188,454273041,NULL,NULL
303059636,454273042,NULL,NULL
303000587,454273043,NULL,NULL
303010187,454273043,NULL,NULL
303022747,454273043,NULL,NULL
303022981,454273043,NULL,NULL
303029055,454273043,NULL,NULL
303044656,454273043,NULL,NULL
303044665,454273043,NULL,NULL
303044671,454273043,NULL,NULL
303046673,454273043,NULL,NULL
303049132,454273043,NULL,NULL
303005756,454273091,NULL,NULL
303005758,454273091,NULL,NULL
303056090,454273091,NULL,NULL
303037358,454273099,NULL,NULL
303044670,454273099,NULL,NULL
303032460,454274021,NULL,NULL
303042732,454274021,NULL,NULL
303021738,454274099,NULL,NULL
303054388,454274099,NULL,NULL
303032617,454291051,NULL,NULL
303032620,454291051,NULL,NULL
303005373,454291131,NULL,NULL
303051299,454291141,NULL,NULL
303062227,454291218,NULL,NULL
303002468,454291221,NULL,NULL
303011909,454291221,NULL,NULL
303028607,454291221,NULL,NULL
303030158,454291221,NULL,NULL
303033578,454291221,NULL,NULL
303033580,454291221,NULL,NULL
303022558,454291223,NULL,NULL
303013673,454292012,NULL,NULL
303009665,454292099,NULL,NULL
303017628,454319011,NULL,NULL
303017640,454319011,NULL,NULL
303002700,454331011,NULL,NULL
303010220,454331011,NULL,NULL
303010226,454331011,NULL,NULL
303011784,454331011,NULL,NULL
303021034,454331011,NULL,NULL
303027529,454331011,NULL,NULL
303060505,454331011,NULL,NULL
303039587,454333011,NULL,NULL
303039589,454333011,NULL,NULL
303024662,454333012,NULL,NULL
303013660,454333021,NULL,NULL
303013669,454333021,NULL,NULL
303036420,454333021,NULL,NULL
303038476,454333021,NULL,NULL
303001533,454333051,NULL,NULL
303002699,454333051,NULL,NULL
303019883,454333051,NULL,NULL
303032716,454333051,NULL,NULL
303032717,454333051,NULL,NULL
303005071,454339032,NULL,NULL
303010218,454339032,NULL,NULL
303010221,454339032,NULL,NULL
303011538,454339032,NULL,NULL
303011549,454339032,NULL,NULL
303038478,454339032,NULL,NULL
303054808,454339032,NULL,NULL
303015203,454339099,NULL,NULL
303044693,454339099,NULL,NULL
303012295,454351011,NULL,NULL
303033612,454352019,NULL,NULL
303034499,454352019,NULL,NULL
303034507,454352019,NULL,NULL
303007664,454372011,NULL,NULL
303013978,454372011,NULL,NULL
303029306,454372011,NULL,NULL
303040656,454372011,NULL,NULL
303041147,454372011,NULL,NULL
303048155,454372019,NULL,NULL
303010948,454373011,NULL,NULL
303043864,454392011,NULL,NULL
303007736,454392021,NULL,NULL
303021398,454392021,NULL,NULL
303037315,454392021,NULL,NULL
303044672,454392021,NULL,NULL
303045007,454393031,NULL,NULL
303055328,454393099,NULL,NULL
303039334,454394021,NULL,NULL
303011597,454395011,NULL,NULL
303012086,454395011,NULL,NULL
303012502,454396011,NULL,NULL
303012543,454396011,NULL,NULL
303035347,454396011,NULL,NULL
303056092,454396011,NULL,NULL
303017694,454397011,NULL,NULL
303034650,454397011,NULL,NULL
303011316,454399011,NULL,NULL
303019626,454399011,NULL,NULL
303019927,454399011,NULL,NULL
303012602,454399032,NULL,NULL
303013984,454399099,NULL,NULL
303045132,454399099,NULL,NULL
303056643,454399099,NULL,NULL
303058827,454399099,NULL,NULL
303061000,454399099,NULL,NULL
303031319,454412011,NULL,NULL
303031320,454412011,NULL,NULL
303031318,454412012,NULL,NULL
303031341,454412012,NULL,NULL
303032641,454412012,NULL,NULL
303002199,454412031,NULL,NULL
303002977,454412031,NULL,NULL
303003625,454412031,NULL,NULL
303003643,454412031,NULL,NULL
303004404,454412031,NULL,NULL
303005344,454412031,NULL,NULL
303005382,454412031,NULL,NULL
303005389,454412031,NULL,NULL
303005634,454412031,NULL,NULL
303005645,454412031,NULL,NULL
303005647,454412031,NULL,NULL
303007782,454412031,NULL,NULL
303009346,454412031,NULL,NULL
303009860,454412031,NULL,NULL
303010949,454412031,NULL,NULL
303012294,454412031,NULL,NULL
303012418,454412031,NULL,NULL
303014396,454412031,NULL,NULL
303014597,454412031,NULL,NULL
303017581,454412031,NULL,NULL
303024065,454412031,NULL,NULL
303026527,454412031,NULL,NULL
303027226,454412031,NULL,NULL
303030687,454412031,NULL,NULL
303033844,454412031,NULL,NULL
303036762,454412031,NULL,NULL
303036763,454412031,NULL,NULL
303037314,454412031,NULL,NULL
303037365,454412031,NULL,NULL
303039237,454412031,NULL,NULL
303040956,454412031,NULL,NULL
303042342,454412031,NULL,NULL
303042346,454412031,NULL,NULL
303053515,454412031,NULL,NULL
303060655,454412031,NULL,NULL
303062175,454413011,NULL,NULL
303005646,454413091,NULL,NULL
303036013,454419012,NULL,NULL
303034641,454419091,NULL,NULL
303041148,454419099,NULL,NULL
303021741,454431011,NULL,NULL
303015502,454433099,NULL,NULL
303060653,454434011,NULL,NULL
303009478,454434031,NULL,NULL
303000839,454434121,NULL,NULL
303054130,454434121,NULL,NULL
303025482,454435021,NULL,NULL
303002237,454435061,NULL,NULL
303048580,454435111,NULL,NULL
303060575,454435111,NULL,NULL
303046676,454439021,NULL,NULL
303041146,454439199,NULL,NULL
303023175,454451011,NULL,NULL
303023185,454451011,NULL,NULL
303042420,454451011,NULL,NULL
