ao_concept_id,synset_id,arabic_words,has_hypernym
54052,awn3-15322868-u,أُكْسِينٌ,False
54054,awn3-15322869-u,ألأضواء الجَنوبيّة|ألشّفَقُ القُطبِيّ الجَنوبي,False
54056,awn3-15322870-u,أشعة الكاثود|أشعة مهبطية|أشِعّةُ الكاثود,False
54057,awn3-15322871-u,الأشِعة البائية|أشِعّةُ بيتا,False
54062,awn3-15322872-u,مُبَرشِمة,False
54063,awn3-15322873-u,مِحْزَمَةٌ,False
54066,awn3-15322874-u,كَربوناتُ الصوديوم الحامضيّة|صودا الخبيز|صُودا الخَبيز,False
54068,awn3-15322875-u,مُزَايِدٌ,False
54072,awn3-15322876-u,ابو الرُّكَب|حُمّى الضَّنْك,False
54074,awn3-15322877-u,مَحلول التبييض|طلاء جيريّ مائي,False
54075,awn3-15322878-u,صندوق من الورق المقوّى|علبة كرتون,False
54088,awn3-15322879-u,نَمْلةٌ|قُوبَاءُ|قُوَبَاءُ,False
54091,awn3-15322880-u,مَبْرُومٌ|مَفْتُولٌ|مَجْدُولٌ,False
54093,awn3-15322881-u,مَنْقُوشٌ|مَحْفُورٌ,False
54094,awn3-15322882-u,مَوْزُونٌ|مُقَفَّىً|مَنْظُومٌ,False
54098,awn3-15322883-u,سَمْعِيّاتٌ|صَوْتِيَّاتٌ,False
54108,awn3-15322884-u,كَنَائِسِيٌّ|كَهَنُوتِيٌّ,False
54111,awn3-15322885-u,تشغيل تشغيل آليٌّ|تشغيل آلِيّ|تشغيل أوتوماتي,False
54112,awn3-15322886-u,عَاتِمٌ|أَكْمَدُ|كَلِيلٌ,False
54121,awn3-15322887-u,نَسَقٌ دَرَجي|ترتيب متدرِّج,False
54124,awn3-15322888-u,لَكْتُوزٌ,False
54125,awn3-15322889-u,غِلافُ الثَّمَرَة الخارجي|قِشرة البِزرة|قِشرة الثَّمَرة,False
54127,awn3-15322890-u,قذيفة ذاتية الاندفاع|قذيفةٌ بالستيّة|قذيفةٌ بالستيّكية,False
54131,awn3-15322891-u,كَشْمِيرٌ,False
54133,awn3-15322892-u,مُتَمَوِّجٌ|مُتَعَرِّجٌ,False
54135,awn3-15322893-u,مَعجون تَجليخ|مَعجون سَنفرة|مَعجون صَنفرة,False
54136,awn3-15322894-u,مُخَثَّرٌ,False
54137,awn3-15322895-u,مادّةٌ حاثّة|مادّةٌ مُحَرِّضَة|مُفاعِلٌ حاثّ,False
54139,awn3-15322896-u,مِسمارُ التعليم|مِسمارُ الدليل|دبُّوسُ التعليم,False
54140,awn3-15322897-u,مُصَلَّدٌ|مُفَلْكَنٌ,False
54142,awn3-15322898-u,عُرضة لِلانتِقاد|عُرضة لِلجَرح|عُرضة لِلهجوم,False
54143,awn3-15322899-u,شَقٌ دائري|فُرضة دائرية,False
54146,awn3-15322900-u,ضِمَادَةٌ|رِفَادَةٌ|فَلْكَةٌ,False
54147,awn3-15322901-u,غير فعّال|غير فعّال كيمأوياً|غيرُ صالِحٍ للعَمَل,False
54152,awn3-15322902-u,شَرِسٌ|نَزِيفٌ|نَزْفٌ,False
54154,awn3-15322903-u,أعلى رُتَبِ الحَيوانات الثدييّة|الرئيسات,False
54158,awn3-15322904-u,ثاني كبريتور|ثاني كبريتيد,False
54159,awn3-15322905-u,البُخار المنفَلِت|بُخَار العادِم,False
54161,awn3-15322906-u,أُبْضٌ,False
54164,awn3-15322907-u,تَسَلُّمٌ|اِسْتِلَامٌ|اِسْتِقْبَالٌ,False
54166,awn3-15322908-u,عُلَيْبَةٌ,False
54168,awn3-15322909-u,حَزَّةٌ|فُرْضَةٌ|خُدَّةٌ,False
54170,awn3-15322910-u,أسبستوس مُبَلتَن|حرير حرير صخريّ بلاتيني بلاتيني,False
54171,awn3-15322911-u,إِيقَادٌ|إِشْعَالٌ,False
54175,awn3-15322912-u,مِلِيرُونتْجن|رونتجين,False
54177,awn3-15322913-u,تعدُّدُ الاشكال|تنويع الاشكال|تنوُّع الاشكال,False
54180,awn3-15322914-u,إِسْقَالَةٌ|سَقَالَةٌ|سِقَالَةٌ,False
54182,awn3-15322915-u,خَيْشٌ,False
54185,awn3-15322916-u,مُسْتَنْقَعِيٌّ|سَبِخٌ,False
54191,awn3-15322917-u,جَائِزٌ|مَقْبُولٌ,False
54198,awn3-15322918-u,طَفيفٌ,False
54200,awn3-15322919-u,جَهَاره|ارتفاع الصوت,False
54201,awn3-15322920-u,صَارِخٌ,False
54202,awn3-15322921-u,كُلاًّ بما يَخُصُّه|علَى التّوالي|علَى الوَلاَء,False
54204,awn3-15322922-u,سَريعاً,False
54205,awn3-15322923-u,صُنْبُورٌ,False
54206,awn3-15322924-u,ضِرْسٌ|طاحِنَةٌ,False
54207,awn3-15322925-u,نَوْلُ الشَّحن|أُجرةُ الشَّحن,False
54209,awn3-15322926-u,عِلمُ الديناميكا الهوائية|الايروديناميات,False
54212,awn3-15322927-u,على وجه التقريب|تقريباً,False
54213,awn3-15322928-u,تِكْتُونِيَّةٌ,False
54216,awn3-15322929-u,مُتَمَتِّع بالموهِّلات المطلوبة|صالِح,False
54217,awn3-15322930-u,ضَبَابِيَّةٌ|غَشَاوَةٌ|غُشَاوَةٌ,False
54218,awn3-15322931-u,حاكٍ|الحاكِي,False
54221,awn3-15322932-u,اختصاصي بأشغال الكَهرباء|عامِلٌ كَهربائي,False
54222,awn3-15322933-u,فِتَاقٌ|فَتْقٌ,False
54226,awn3-15322934-u,تَعْليلٌ,False
54227,awn3-15322935-u,أَشْرَبَ|نَقَعَ2|نَقَعَ ب,False
54228,awn3-15322936-u,قَاصِرٌ,False
54229,awn3-15322937-u,حَيْدٌ,False
54232,awn3-15322938-u,مجال حيوي|مَجالٌ حيَوي,False
54233,awn3-15322939-u,طامِسٌ,False
54234,awn3-15322940-u,لا يوجد|غير موجود|غَيرُ مَوجود,False
54235,awn3-15322941-u,الَّذِي,False
54237,awn3-15322942-u,تَشَاكُلِيَّةٌ,False
54241,awn3-15322943-u,مَركسيت|بيريت الحديد الأبيض,False
54244,awn3-15322944-u,مُنْشَغِلٌ|مَشْغُولٌ,False
54246,awn3-15322945-u,مِنْضَحَةٌ,False
54248,awn3-15322946-u,فْيُورْد,False
54254,awn3-15322947-u,اتِّسَاعِيَّةٌ,False
54255,awn3-15322948-u,قابل للابتِلال|يَبْتَل|يَتَرطَّب,False
54256,awn3-15322949-u,تَقْوِيرٌ,False
54257,awn3-15322950-u,جَهَّزَ بمُفصِّلات|وَصَل بمُفصِّلات|اتّصل بمُفَصِّلة,False
54258,awn3-15322951-u,مَنْصَفٌ|مُتَجَرِّدٌ|مُنْصِفٌ,False
54261,awn3-15322952-u,حَوْضٌ|مُنْخَفِضٌ,False
54263,awn3-15322953-u,اتساع قمة الموجة|طول قمة الموجة,False
54269,awn3-15322954-u,مَرَّغَ,False
54272,awn3-15322955-u,دُونٌ1,False
54280,awn3-15322956-u,طَلْقٌ3,False
54284,awn3-15322957-u,مُطَهَّرٌ,False
54287,awn3-15322958-u,كَمُّونٌ,False
54289,awn3-15322959-u,سَمْطٌ,False
54292,awn3-15322960-u,صَدْعٌ,False
54293,awn3-15322961-u,عَقيمٌ,False
54295,awn3-15322962-u,جُثْمَانٌ,False
54298,awn3-15322963-u,تَنْصِيفٌ|شَطْرٌ,False
54302,awn3-15322964-u,كَدْمَةٌ|رَضَّةٌ,False
54306,awn3-15322965-u,شَبَّ1,False
54307,awn3-15322966-u,فَصَمَ|هَصَرَ|هَصَرَ ب,False
54309,awn3-15322967-u,مَسْقَطٌ|مَسْقِطٌ,False
54312,awn3-15322968-u,تَجويف بريتوني,False
54313,awn3-15322969-u,زِيجٌ,False
54318,awn3-15322970-u,مقياسُ فرقِ الجُهد,False
54322,awn3-15322971-u,صُهَارَةٌ,False
54323,awn3-15322972-u,دُمَّلٌ,False
54324,awn3-15322973-u,سَبْتٌ,False
54330,awn3-15322974-u,صَدَارَةٌ,False
54331,awn3-15322975-u,قُطَاعَة,False
54332,awn3-15322976-u,مَغْرِبٌ,False
54333,awn3-15322977-u,أَمْهَقُ,False
54334,awn3-15322978-u,نافِرٌ,False
54337,awn3-15322979-u,غَشَّى|غَشَّى على,False
54340,awn3-15322980-u,مِذْوَدٌ|مِعْلَفٌ|مَعْلَفٌ,False
54341,awn3-15322981-u,مِزْلَقَةٌ|مِزْلَجَةٌ|مَزْلَقَةٌ,False
54345,awn3-15322982-u,عَفْسٌ|جَعْجَعَةٌ,False
54354,awn3-15322983-u,خامةٌ|رِكَازٌ,False
54358,awn3-15322984-u,غَلْفَنَ|زِنْكٌ,False
54367,awn3-15322985-u,تَقْمِيصٌ|تَغْلِيفٌ|تَلْبِيسٌ,False
54368,awn3-15322986-u,غير مُعادَل|غير مُوازَن|غيرُ مُتَوازِن,False
54370,awn3-15322987-u,أَلْتْرَامَيْكْرُوسْكُوبٌ,False
54372,awn3-15322988-u,مُتَدَلٍّ|مُعَلَّقٌ,False
54374,awn3-15322989-u,مُحرِّكٌ خادِم|مُحرِّكٌ صغيرٌ إضافي|مُحرِّكٌ مُساعِد,False
54375,awn3-15322990-u,مُثبَّت في إطار|مُثبَّت في حاضِن|مُركّب على حامِل,False
54378,awn3-15322991-u,مِقياس نِسبيّ|مقياس مُدَّرج,False
54379,awn3-15322992-u,مَقْبُورٌ|مَدْفُونٌ,False
54380,awn3-15322993-u,حِيَاكَةٌ|نَسْجٌ|خِيَاطَةٌ,False
54383,awn3-15322994-u,فَوقِيَّةٌ,False
54384,awn3-15322995-u,فُتات صَخري مَجْروف|طين الصدوع|طينُ الصُّدوع,False
54387,awn3-15322996-u,أوقات الدوام|ساعات العمل|ساعات العمَل,False
54388,awn3-15322997-u,بِيرَةٌ1|جِعَةٌ,False
54389,awn3-15322998-u,بَيْرَيْت,False
54390,awn3-15322999-u,دَرْزٌ,False
54392,awn3-15323000-u,جارى|مَاشَى,False
54396,awn3-15323001-u,رَهْوٌ,False
54404,awn3-15323002-u,أخّر بالحيلة|أوقف بالحيلة,False
54406,awn3-15323003-u,رَأْسُمَالٌ,False
54411,awn3-15323004-u,اِخْتَنَقَ,False
54413,awn3-15323005-u,بالحَجم الكامل|بالقياس الطبيعي,False
54414,awn3-15323006-u,بُنْيَوِيٌّ|بِنْيَوِيٌّ,False
54415,awn3-15323007-u,شَهرٌ فَلَكيّ|شَهرٌ نَجميّ,False
54418,awn3-15323008-u,فَازْلِينٌ|فَزْلِينٌ,False
54419,awn3-15323009-u,شَتَّانَ,False
54431,awn3-15323010-u,أشعة إكس|أشعة اكس|أشعةُ اكس,False
54441,awn3-15323011-u,مَهْوَىً,False
54442,awn3-15323012-u,مُتَرَنِّحٌ|مُضْطَرِبٌ,False
54443,awn3-15323013-u,مُعَادٌ|مُكَرِّرٌ|مُكرَّرٌ,False
54445,awn3-15323014-u,اِسْتِيفَاءٌ|اِسْتِكْمَالٌ,False
54446,awn3-15323015-u,هَشٌّ,False
54447,awn3-15323016-u,حَضِيضٌ,False
54451,awn3-15323017-u,بادئة بمعنى أعظم|بادئة بمعنى أعلى|بادئة بمعنى فوق,False
54452,awn3-15323018-u,بادئة بمعنى جامِع|بادئة بمعنى جميع|بادئة بمعنى شامِل,False
54464,awn3-15323019-u,دُمْلُجٌ|سُوَارٌ|سِوَارٌ,False
54465,awn3-15323020-u,دَاهِمٌ|وَشيكٌ,False
54466,awn3-15323021-u,طَارِئٌ2|عَرَضِيٌّ|دَخيلٌ1,False
54469,awn3-15323022-u,اِقْتَرَعَ|اِقْتَرَعَ على,False
54470,awn3-15323023-u,بِرِيلْ|زَبَرْجَدٌ|زُمُرُّدٌ,False
54475,awn3-15323024-u,تِكنولوجيّة|عِلم التقنيّة|عِلم الصِّناعة,False
54476,awn3-15323025-u,مَمْدُودِيَّةٌ,False
54477,awn3-15323026-u,مُتَأَثَّرِيَّةٌ|قَابِلِيَّةٌ,False
54479,awn3-15323027-u,قَوْزٌ,False
54482,awn3-15323028-u,يمكن إرواؤه|يمكن سقيُه|مَسقِي,False
54483,awn3-15323029-u,لَجَّ|لَجَّ في|أَلَحَّ على,False
54485,awn3-15323030-u,جِذْعُ الجَر|عمودُ إدارة|عمودُ تدوير,False
54487,awn3-15323031-u,أخدود إنكساري|وادي إنكساري|وادي الخسف,False
54488,awn3-15323032-u,بُرَداءُ|مَلَارِيَا,False
54491,awn3-15323033-u,بُرغي التثبيت|مسمار التثبيت|شِكال التثبيت,False
54497,awn3-15323034-u,بَقْلَاوَةٌ,False
54499,awn3-15323035-u,علم البصريات,False
54502,awn3-15323036-u,ذهب زائف,False
54503,awn3-15323037-u,طَابَعٌ|طَابِعٌ1|طَابِعٌ2,False
54504,awn3-15323038-u,نِخَاسٌ,False
54505,awn3-15323039-u,مُشْمُشٌ|مِشْمِشٌ,False
54506,awn3-15323040-u,لَهَاةٌ,False
54509,awn3-15323041-u,بِئْسَ,False
54512,awn3-15323042-u,مرض الموت,False
54513,awn3-15323043-u,مَقْتَلٌ,False
54514,awn3-15323044-u,مُورْفُولَيْنٌ,False
54515,awn3-15323045-u,نَاشِزٌ,False
54516,awn3-15323046-u,صَاجٌ,False
54517,awn3-15323047-u,شُقَف,False
54520,awn3-15323048-u,مِقْرَاضٌ|مِجَزٌّ,False
54521,awn3-15323049-u,جَلَمَ,False
54522,awn3-15323050-u,نَاشِزٌ,False
54524,awn3-15323051-u,مِسَلَّةٌ|مَسَلَّةٌ,False
54525,awn3-15323052-u,نُهَيَةٌ,False
54526,awn3-15323053-u,عِصَامِيٌّ,False
54531,awn3-15323054-u,نَاشِزٌ|نَاتِئٌ,False
54532,awn3-15323055-u,اِحْتَذَى|اِحْتَذَى ب|اِحْتَذَى على,False
54534,awn3-15323056-u,ذَبَّ|ذِبّ|يذبّ,False
54537,awn3-15323057-u,خَاتَمٌ1|خَاتِمٌ1|طَابَعٌ,False
54538,awn3-15323058-u,اِسْتَظْرَفَ,False
54540,awn3-15323059-u,السِّرُّ|أسرار|سرّان,False
54542,awn3-15323060-u,جَبْهَةٌ1,False
54543,awn3-15323061-u,نحْبٌ,False
54544,awn3-15323062-u,إِذْعَانٌ|خَنَعَ إلى|خَنَعَ ل,False
54545,awn3-15323063-u,اِكْتِظَاظٌ,False
54546,awn3-15323064-u,نَخَّاسٌ,False
54548,awn3-15323065-u,شَهَقَ2,False
54549,awn3-15323066-u,طَبْلٌ,False
54550,awn3-15323067-u,ثَلَّثَ,False
54551,awn3-15323068-u,اِحْتَكَمَ|اِحْتَكَمَ إلى|احتكمَ في,False
54553,awn3-15323069-u,صَنْجٌ,False
54554,awn3-15323070-u,التهاب الدماغ,False
54560,awn3-15323071-u,زَرَافَةٌ,False
54565,awn3-15323072-u,نَجْمَةٌ1,False
54568,awn3-15323073-u,مَسَامُّ,False
54570,awn3-15323074-u,متعدد الألوان,False
54571,awn3-15323075-u,بَاسُورٌ,False
54573,awn3-15323076-u,تَعْدينٌ,False
54576,awn3-15323077-u,نَقَّادٌ,False
54577,awn3-15323078-u,خَاتَمٌ1|خَاتِمٌ1,False
54580,awn3-15323079-u,عَبَاءَةٌ,False
54582,awn3-15323080-u,سُدَاسِيٌّ,False
54583,awn3-15323081-u,بُرْقُوقٌ|خَوْخٌ,False
54585,awn3-15323082-u,مِحْمَصَةٌ,False
54588,awn3-15323083-u,نَجْمَةٌ1,False
54589,awn3-15323084-u,نَجْمَة دأود,False
54590,awn3-15323085-u,مَعْدَنَةٌ,False
54591,awn3-15323086-u,رَوْبٌ,False
54595,awn3-15323087-u,دَارِعَةٌ|بَارِجَةٌ,False
54596,awn3-15323088-u,هِلَالِيٌّ,False
54597,awn3-15323089-u,أَزْرَقُ,False
54599,awn3-15323090-u,مَلَّاحٌ,False
54600,awn3-15323091-u,طابِعٌ بريدي,False
54604,awn3-15323092-u,شَمَّامٌ 2,False
54605,awn3-15323093-u,مَفْرَقٌ,False
54608,awn3-15323094-u,ذَبَّ|ذِبّ|يذبّ,False
54609,awn3-15323095-u,يذبّ|ذَبَّ,False
54611,awn3-15323096-u,هَرَّجَ,False
54613,awn3-15323097-u,أُسطول تجاري|أسطول تجاري|بحرية تجارية,False
54616,awn3-15323098-u,تَأْمُورٌ|تَامُورٌ,False
54617,awn3-15323099-u,مَكَبٌّ,False
54620,awn3-15323100-u,عِلْمُ المُثَلَّثَات,False
54621,awn3-15323101-u,مِلْوَقٌ,False
54623,awn3-15323102-u,رَوْبٌ,False
54626,awn3-15323103-u,أَثِيرِيَّةٌ|سَمَاوِيٌّ|جَوِّيٌّ,False
54627,awn3-15323104-u,أُوزُوكْرَيْتٌ|أُوزُوسيرَيْت|بَرافِين,False
54629,awn3-15323105-u,قَيْحٌ|صَدِيدٌ,False
54636,awn3-15323106-u,أَسَاءَ|أَسَاءَ إلى,False
54637,awn3-15323107-u,حَسّاسٌ,False
54638,awn3-15323108-u,مُجَدْوِلَةٌ,False
54639,awn3-15323109-u,فوسفور أحمر,False
54643,awn3-15323110-u,إِجْهاضٌ,False
54646,awn3-15323111-u,مِروحة ماصَّة|مِروَحة تَفريغ|مِروَحة طارِدَة,False
54650,awn3-15323112-u,جُبَّةٌ,False
54652,awn3-15323113-u,دَبُّورٌ,False
54653,awn3-15323114-u,زَرَافَةٌ,False
54655,awn3-15323115-u,نَجْمَةٌ2|نَجْمَةٌ1,False
54657,awn3-15323116-u,أَغْبَرُ,False
54659,awn3-15323117-u,سَوَّسَ,False
54661,awn3-15323118-u,فَرْشَةٌ,False
54663,awn3-15323119-u,طَارَةٌ|دَفٌّ2|دُفٌّ,False
54664,awn3-15323120-u,تَعَفُّفٌ,False
54665,awn3-15323121-u,أَرْمَلُ1,False
54667,awn3-15323122-u,خَاتَمٌ2|خَاتِمٌ2,False
54669,awn3-15323123-u,مُزْهِرٌ|مُنَوِّرٌ,False
54670,awn3-15323124-u,اشهق|شَهَقَ|يشهق,False
54672,awn3-15323125-u,حَسَكٌ,False
54674,awn3-15323126-u,دَرَّاجَةٌ,False
54675,awn3-15323127-u,دَرَّاجَةٌ,False
54679,awn3-15323128-u,فُلٌّ1,False
54685,awn3-15323129-u,زَهْرٌ|زَهَرٌ2,False
54686,awn3-15323130-u,سَجَّادٌ,False
54687,awn3-15323131-u,مُشْجِرَة,False
54690,awn3-15323132-u,بِطَاقَةٌ,False
54691,awn3-15323133-u,مَسْقُوْف,False
54692,awn3-15323134-u,فوسفور أبيض,False
54697,awn3-15323135-u,صَاجٌ,False
54698,awn3-15323136-u,نَخْلٌ2,False
54699,awn3-15323137-u,بِسَاطٌ|سَجَّادَةٌ,False
54701,awn3-15323138-u,شَهِيدٌ1,False
54703,awn3-15323139-u,شَرْقٌ,False
54705,awn3-15323140-u,قُرَيْشٌ,False
54706,awn3-15323141-u,مؤسسة غير ربحية|مؤسسة لا تهدف إلى الربح,False
54707,awn3-15323142-u,فوسفور قرمزي,False
54710,awn3-15323143-u,نِخَاسٌ,False
54715,awn3-15323144-u,رَقْصٌ2,False
54716,awn3-15323145-u,نُعَاسٌ,False
54718,awn3-15323146-u,مِكْبَسٌ|كَبَّاسٌ,False
213689,awn3-15323147-u,مَأْتَمٌ,True
234252,awn3-15323148-u,مَحْمَصٌ,True
235905,awn3-15323149-u,مَسْكَبَةٌ,True
293108,awn3-15323150-u,وَلَايَةٌ|وِلَايَةٌ,True
293114,awn3-15323151-u,مَكْوٌ,True
293117,awn3-15323152-u,مِحْرَابٌ,True
293119,awn3-15323153-u,مَطْمُورةٌ,True
293133,awn3-15323154-u,مَمَدٌ|مُسْتَلْقٍ|مُنْبَطِحٌ,True
293138,awn3-15323155-u,تَكِيَّةٌ,True
293148,awn3-15323156-u,كَابَرِي|مَلْهىً,True
293166,awn3-15323157-u,صَالُونٌ,True
293168,awn3-15323158-u,مَضَافَةٌ|دِيوَانٌ,True
293170,awn3-15323159-u,نَفَقٌ,True
293173,awn3-15323160-u,أُفْحُوصٌ,True
293174,awn3-15323161-u,نَافِقَاءُ,True
293187,awn3-15323162-u,حاوٍ,True
293220,awn3-15323163-u,حَاضِرَةٌ,True
293250,awn3-15323164-u,دَوْلَة اتّحادِيّة|دَوْلة فِدْرالِيّة,True
293364,awn3-15323165-u,طحلب حجري,True
293378,awn3-15323166-u,بَرْمائِيٌّ عَدِيم الأَطْرَاف,True
293379,awn3-15323167-u,بَرْمائِيٌّ عَدِيم الذَّيلُ,True
293380,awn3-15323168-u,كَائِنٌ بَرْمائِيٌّ مُذَنَّبٌ,True
293403,awn3-15323169-u,كائن حرشفي,False
293462,awn3-15323170-u,سَدِيمٌ,True
293465,awn3-15323171-u,كوكب قزم,True
293467,awn3-15323172-u,كُوَيْكِبٌ,True
293469,awn3-15323173-u,سديم مظلم,False
293470,awn3-15323174-u,سديم عاكس,False
293475,awn3-15323175-u,مصنوع غازي,True
293476,awn3-15323176-u,مصنوع سائل,True
293477,awn3-15323177-u,مصنوع صلب,True
293504,awn3-15323178-u,مسطح مائي,False
293515,awn3-15323179-u,شَلَّالٌ,True
293519,awn3-15323180-u,بركة مياه,False
293536,awn3-15323181-u,غدة تناسلية,True
293540,awn3-15323182-u,بحر العرب,False
293541,awn3-15323183-u,بحر اليابان,False
293542,awn3-15323184-u,بحر الصين,False
293543,awn3-15323185-u,بحر الصين الجنوبي,False
293544,awn3-15323186-u,بحر الصين الشرقي,False
293545,awn3-15323187-u,بحر الشمال,False
293546,awn3-15323188-u,بحر الكاريبي,False
293548,awn3-15323189-u,البحر المتوسط|البحر الأبيض المتوسط|بحر الروم,False
293549,awn3-15323190-u,بحر القلزم|البحر الأحمر|بحر الحبشة,False
293552,awn3-15323191-u,البحر الميت,False
293553,awn3-15323192-u,بحر قزوين,False
293554,awn3-15323193-u,بحر آرال,False
293562,awn3-15323194-u,المحيط المتجمد الشمالي,False
293563,awn3-15323195-u,المحيط المتجمد الجنوبي,False
293567,awn3-15323196-u,بحر مغلق|بحر داخلي,True
293568,awn3-15323197-u,بحر متوسط|بحر قارّي,True
293569,awn3-15323198-u,بحر هامشي|بحر شاطئي|بحر خارجي,True
293585,awn3-15323199-u,فَتْرَةٌ يَوْمِيَّةٌ,True
293590,awn3-15323200-u,ثَانِيَةٌ1,True
293591,awn3-15323201-u,سَنَة هِجْريَّة|سَنَة قَمَرِيَّةٌ|سَنَة عَرَبيّة,True
293594,awn3-15323202-u,سَنَة كَبِيسَةٌ,True
293596,awn3-15323203-u,شَهْرٌ فَلَكِيٌّ,True
293598,awn3-15323204-u,نادي رجال اعمال|منتدى رجال اعمال,True
293599,awn3-15323205-u,خِباءٌ,True
293607,awn3-15323206-u,أَغُسْطُس|أُغُسْطُس|آبٌ2,True
293612,awn3-15323207-u,مُحَرَّمٌ,True
293614,awn3-15323208-u,رَبِيعٌ الأوَّلُ,True
293615,awn3-15323209-u,رَبِيعٌ الثَّانِي|رَبِيعٌ الآخِر,True
293616,awn3-15323210-u,جُمَادَى الأُولَى,True
293617,awn3-15323211-u,جُمَادَى الثَّانِيَةُ|جُمَادَى الآخِرة,True
293618,awn3-15323212-u,رَجَبٌ,True
293619,awn3-15323213-u,شَعْبَانُ,True
293620,awn3-15323214-u,رَمَضَانُ,True
293621,awn3-15323215-u,شَوَّالٌ,True
293622,awn3-15323216-u,ذو القِعْدَة,True
293623,awn3-15323217-u,ذُو الحِجَّةِ,True
293624,awn3-15323218-u,سَبْتٌ,True
293625,awn3-15323219-u,أَحَدٌ2,True
293627,awn3-15323220-u,ثُلَاثَاءُ,True
293628,awn3-15323221-u,أَرْبَعَاءُ|أَرْبُعَاءُ|أَرْبِعَاءُ,True
293629,awn3-15323222-u,خَمِيسٌ,True
293630,awn3-15323223-u,جُمْعَةٌ|جُمَعَةٌ|جُمُعَةٌ,True
293632,awn3-15323224-u,غَدَاةٌ|باكورَةٌ|بُكْرَةٌ,False
293634,awn3-15323225-u,مِضْرَبٌ|فُسْطَاطٌ,False
293636,awn3-15323226-u,إِشْرَاقٌ|شُرُوقٌ,False
293637,awn3-15323227-u,مَغْرِبٌ,False
293644,awn3-15323228-u,غُرُوبٌ|مَغِيبٌ|أُفُولٌ,False
293650,awn3-15323229-u,عِشَاءٌ|عَشِيَّةٌ,False
293658,awn3-15323230-u,غُرُوبٌ,True
293661,awn3-15323231-u,عُمْرُ النِّصْف,True
293664,awn3-15323232-u,بُرْهَةٌ|هُنَيْهَةٌ|فَيْنَةٌ,True
293665,awn3-15323233-u,مُهْلَةٌ,True
293675,awn3-15323234-u,دَهْرٌ عَتِيقٌ|حِقْبَة الحَيَاةِ العَتِيقةُ|دَهْرُ ما قَبْلَ الكَمْبَري,True
293676,awn3-15323235-u,حِقْبَةٌ جِيُولُوجِيَّةٌ,True
293677,awn3-15323236-u,بَالْيُوزِي,False
293678,awn3-15323237-u,حِقْبَةُ الحَيَاةِ المُتوَسِّطَة|حِقْبَةُ الميسوزي,False
293683,awn3-15323238-u,بحر البلطيق,False
293684,awn3-15323239-u,البحر الأسود,False
293685,awn3-15323240-u,بحيرة أدوارد,True
293686,awn3-15323241-u,بحيرة جنيف,True
293687,awn3-15323242-u,بحيرة طبريا|بحيرة الجليل,True
293688,awn3-15323243-u,بحيرة ميتشيغان,True
293689,awn3-15323244-u,خليج البنغال,True
293690,awn3-15323245-u,الخليج العربي,True
293691,awn3-15323246-u,خليج المكسيك,True
293692,awn3-15323247-u,مستنقع غابي|مستنقع مشجر,True
293693,awn3-15323248-u,مستنقع عشبي,True
293695,awn3-15323249-u,مستنقع حثّي,True
293700,awn3-15323250-u,أَلْفِيَّةٌ,True
293701,awn3-15323251-u,خَوْرٌ,False
293707,awn3-15323252-u,بركة سباحة,True
293708,awn3-15323253-u,بركة تربية الأسماك,True
293713,awn3-15323254-u,سَنَة تقويميَّة هِجْريَّة|تَقْويمٌ عَرَبِيٌّ,False
293715,awn3-15323255-u,سَنَة تقويميَّة ميلاديَّة|تَقْويمٌ ميلاديّ,True
293722,awn3-15323256-u,مِزْرَابٌ,True
293723,awn3-15323257-u,سَاقِيَةٌ,True
293725,awn3-15323258-u,نهر ميسسبي,True
293726,awn3-15323259-u,نهر الكونغو,True
293727,awn3-15323260-u,نهر دانوب,True
293728,awn3-15323261-u,نهر دجلة,True
293729,awn3-15323262-u,مضيق باب المندب,True
293730,awn3-15323263-u,مضيق باس,True
293731,awn3-15323264-u,مضيق البوسفور|مضيق اسطنبول,True
293732,awn3-15323265-u,مضيق بنما|قناة بنما,True
293733,awn3-15323266-u,مضيق جبل طارق,True
293738,awn3-15323267-u,عِشَاءٌ,True
293748,awn3-15323268-u,اِعْتِدَالٌ,True
293751,awn3-15323269-u,اعتدال ربيعي,False
293752,awn3-15323270-u,اعتدال خريفي,False
293754,awn3-15323271-u,سن الامان|سن انقطاع الطمث|سن الضهي,True
293759,awn3-15323272-u,فترة دينية|وقت ديني,True
293763,awn3-15323273-u,مَغْرِبٌ,False
293764,awn3-15323274-u,عِشَاءٌ,False
293770,awn3-15323275-u,ممر مائي,False
293771,awn3-15323276-u,تيار مائي,True
293772,awn3-15323277-u,مضيق فلوريدا,True
293773,awn3-15323278-u,مضيق هرمز,True
293775,awn3-15323279-u,غَدِيرٌ,True
293776,awn3-15323280-u,رَافِدٌ,True
293777,awn3-15323281-u,مرحلة عمرية,True
293778,awn3-15323282-u,حَاضِنَةٌ|رَضَاعَةٌ,False
293779,awn3-15323283-u,طفولة أولى,False
293780,awn3-15323284-u,طفولة ثانية|طفولة متأخرة,False
293781,awn3-15323285-u,مُراهَقةٌ,False
293783,awn3-15323286-u,كُهُولَةٌ,False
293784,awn3-15323287-u,شيخوخة مبكرة,False
293786,awn3-15323288-u,أرذل العمر,False
293788,awn3-15323289-u,مرحلة دراسية,True
293790,awn3-15323290-u,مرحلة جامعية|حياة جامعية,False
